CREDITS,DESCRIPTION,EMBEDCODE,ENTITYID,ENTITYMEDIAID,ENTITYTYPE,HEIGHT,MEDIATYPE,SUBTITLE,TITLE,URL,WIDTH
"NPS/Kurt Moses","The historic Keys Ranch can be visited only on a ranger-guided tour.","","2782","1757922","RecArea","295","image","The historic Keys Ranch can be visited only on a ranger-guided tour.","Historic Keys Ranch","https://ridb.recreation.gov/images/81533.jpg","443"
"NPS/Lian Law","Enjoy some of the darkest night skies in Southern California.","","2782","1757923","RecArea","295","image","Enjoy some of the darkest night skies in Southern California.","Stars Over the Park Entrance","https://ridb.recreation.gov/images/81534.jpg","442"
"NPS/Kurt Moses","Kids of all ages can take part in Joshua Tree National Park's Junior Ranger program.","","2782","1757924","RecArea","295","image","Kids of all ages can take part in Joshua Tree National Park's Junior Ranger program.","Joshua Tree Junior Ranger","https://ridb.recreation.gov/images/81535.jpg","443"
"NPS/Brad Sutton","Jumbo Rocks Campground is a fun place to explore the park's bouldered landscape.","","2782","1757925","RecArea","295","image","Jumbo Rocks Campground is a fun place to explore the park's bouldered landscape.","Jumbo Rocks at Sunset","https://ridb.recreation.gov/images/81536.jpg","443"
"NPS/Brad Sutton","Take in views of the park's iconic Joshua trees and rock outcrops in Lost Horse Valley.","","2782","1757926","RecArea","295","image","Take in views of the park's iconic Joshua trees and rock outcrops in Lost Horse Valley.","Lost Horse Valley","https://ridb.recreation.gov/images/81537.jpg","442"
"Tylor Tanaka","The Kalaupapa peninsula was once a prison for those inflicted with Hansen's disease.  Approximately 8000 people were forced to live their lives in isolation here.","","2785","1757941","RecArea","295","image","The Kalaupapa peninsula was once a prison for those inflicted with Hansen's disease.  Approximately 8000 people were forced to live their lives in isolation here.","Overview of Kalaupapa Peninsula","https://ridb.recreation.gov/images/81552.jpg","393"
"Tylor Tanaka","Kalaupapa National Historical Park contains some of the world's tallest sea cliffs, which formed a natural barrier to the Hansen's disease settlement.","","2785","1757942","RecArea","295","image","Kalaupapa National Historical Park contains some of the world's tallest sea cliffs, which formed a natural barrier to the Hansen's disease settlement.","Pali (Sea cliffs) at Kalaupapa","https://ridb.recreation.gov/images/81553.jpg","197"
"NPS Photo / T. Scott Williams","Patients lived in a combination of group homes and single family residences at Kalaupapa.","","2785","1757943","RecArea","257","image","Patients lived in a combination of group homes and single family residences at Kalaupapa.","Kalaupapa Settlement","https://ridb.recreation.gov/images/81554.jpg","480"
"NPS Photo / T. Scott Williams","Kalawao with its rocky shoreline was the landing spot for the first Hansen's disease patients sent to Kalaupapa.","","2785","1757944","RecArea","295","image","Kalawao with its rocky shoreline was the landing spot for the first Hansen's disease patients sent to Kalaupapa.","Kalawao at Sunrise","https://ridb.recreation.gov/images/81555.jpg","442"
"NPS Photo / T. Scott Williams","Black Sand Beach is one of several sandy beaches at Kalaupapa, most known for its sea turtle nesting habitat.","","2785","1757945","RecArea","295","image","Black Sand Beach is one of several sandy beaches at Kalaupapa, most known for its sea turtle nesting habitat.","Black Sand Beach","https://ridb.recreation.gov/images/81556.jpg","442"
"Ricki Cooke","Kalaupapa is also home to one of the most well-preserved archeological complexes in all of Hawaii.","","2785","1757946","RecArea","295","image","Kalaupapa is also home to one of the most well-preserved archeological complexes in all of Hawaii.","Archeological Sites at Kalaupapa","https://ridb.recreation.gov/images/81557.jpg","442"
"NPS Photo / T. Scott Williams","Siloama Church was the first church established at Kalawao in 1866.  It is one of two remaining buildings at Kalawao today.","","2785","1757947","RecArea","295","image","Siloama Church was the first church established at Kalawao in 1866.  It is one of two remaining buildings at Kalawao today.","Siloama Church at Kalawao","https://ridb.recreation.gov/images/81558.jpg","427"
"NPS photo / Carrie Mardorf","Saint Damien is one of two Catholic saints at Kalaupapa who came to serve the Hansen's disease patients in the late 19th century.","","2785","1757948","RecArea","295","image","Saint Damien is one of two Catholic saints at Kalaupapa who came to serve the Hansen's disease patients in the late 19th century.","St. Damien's Grave","https://ridb.recreation.gov/images/81559.jpg","393"
"NPS Photo / Carrie Mardorf","Paschoal Hall, also known as the Kalaupapa Social Hall, served as the community's recreational center with movies, entertainers, and dances.","","2785","1757949","RecArea","295","image","Paschoal Hall, also known as the Kalaupapa Social Hall, served as the community's recreational center with movies, entertainers, and dances.","Paschoal Hall","https://ridb.recreation.gov/images/81560.jpg","393"
"NPS Photo / Carrie Mardorf","Kalaupapa is the final resting place for approximately 8000 people. Papaloa Cemetery is the largest cemetery located along the west shoreline of the peninsula.","","2785","1757950","RecArea","295","image","Kalaupapa is the final resting place for approximately 8000 people. Papaloa Cemetery is the largest cemetery located along the west shoreline of the peninsula.","Papaloa Cemetery","https://ridb.recreation.gov/images/81561.jpg","221"
"NPS Photo / Carrie Mardorf","Religion was a prominent part of patients' lives at Kalaupapa. Protestant, Catholic, and Mormon churches were established at both Kalawao and Kalaupapa settlements.","","2785","1757951","RecArea","295","image","Religion was a prominent part of patients' lives at Kalaupapa. Protestant, Catholic, and Mormon churches were established at both Kalawao and Kalaupapa settlements.","Kana'ana Hou Church","https://ridb.recreation.gov/images/81562.jpg","393"
"NPS Photo / Carrie Mardorf","The Kalaupapa Pier, warehouse, and store were the lifeline of the settlement during the 20th century. Historically, shipments of goods and supplies were sent to Kalaupapa weekly.","","2785","1757952","RecArea","295","image","The Kalaupapa Pier, warehouse, and store were the lifeline of the settlement during the 20th century. Historically, shipments of goods and supplies were sent to Kalaupapa weekly.","Kalaupapa Pier","https://ridb.recreation.gov/images/81563.jpg","393"
"NPS Photo","Kaloko Fishpond is the largest walled fishpond in the state (800 ft. long)","","13955","1757953","RecArea","295","image","Kaloko Fishpond is the largest walled fishpond in the state (800 ft. long)","Kaloko Fishpond","https://ridb.recreation.gov/images/81564.jpg","393"
"NPS Photo","Ai'opio fishtrap is on the south boundary of the park and is used frequently by visitors and for special events (annual children's cultural festival shown).","","13955","1757954","RecArea","295","image","Ai'opio fishtrap is on the south boundary of the park and is used frequently by visitors and for special events (annual children's cultural festival shown).","Ai'opio fishtrap","https://ridb.recreation.gov/images/81565.jpg","441"
"NPS/David Jacob","Each year, 200,000 to 400,000 sockeye salmon jump Brooks Falls.","","2786","1757955","RecArea","295","image","Each year, 200,000 to 400,000 sockeye salmon jump Brooks Falls.","Salmon jumping at Brooks Falls","https://ridb.recreation.gov/images/81566.jpg","443"
"NPS/David Jacob","In July, brown bears often stand on the lip of Brooks Falls to try to catch leaping salmon.","","2786","1757956","RecArea","295","image","In July, brown bears often stand on the lip of Brooks Falls to try to catch leaping salmon.","Bear catching jumping salmon","https://ridb.recreation.gov/images/81567.jpg","441"
"NPS/Bryanna Plog","Salmon streams in Katmai attract high numbers of brown bears.","","2786","1757957","RecArea","295","image","Salmon streams in Katmai attract high numbers of brown bears.","Bear family walks near sleeping bear","https://ridb.recreation.gov/images/81568.jpg","441"
"NPS/Roy Wood","Mount Katmai's summit collapsed during the 1912 Novarupta-Katmai eruption. Today, the caldera is filled with a deep lake.","","2786","1757958","RecArea","295","image","Mount Katmai's summit collapsed during the 1912 Novarupta-Katmai eruption. Today, the caldera is filled with a deep lake.","Mount Katmai caldera","https://ridb.recreation.gov/images/81569.jpg","444"
"NPS/Michael Fitz","Glacially clad volcanoes loom over the sedge meadows of Hallo Bay","","2786","1757959","RecArea","90","image","Glacially clad volcanoes loom over the sedge meadows of Hallo Bay","sedge meadows and volcanoes at Hallo","https://ridb.recreation.gov/images/81570.jpg","480"
"USGS/Bruce Molnia","Bear Glacier is the largest of nearly 40 glaciers that flow from the Harding Icefield.","","2787","1757960","RecArea","295","image","Bear Glacier is the largest of nearly 40 glaciers that flow from the Harding Icefield.","Bear Glacier Aerial","https://ridb.recreation.gov/images/81571.jpg","441"
"NPS Photo","Kayakers enjoy the spectacular scenery in the fjords in Aialik Bay.","","2787","1757961","RecArea","295","image","Kayakers enjoy the spectacular scenery in the fjords in Aialik Bay.","Aialik Bay Kayakers","https://ridb.recreation.gov/images/81572.jpg","446"
"NPS Photo/Thoresen","A humpback whale breaches in Kenai Fjords National Park","","2787","1757962","RecArea","295","image","A humpback whale breaches in Kenai Fjords National Park","Humpback Whale Breach","https://ridb.recreation.gov/images/81573.jpg","443"
"USGS/Bruce Molnia","Flightseeing over the Harding Icefield provides amazing opportunities to view glaciers, like Bear Glacier, from a different perspective.","","2787","1757963","RecArea","295","image","Flightseeing over the Harding Icefield provides amazing opportunities to view glaciers, like Bear Glacier, from a different perspective.","Above Bear Glacier","https://ridb.recreation.gov/images/81574.jpg","442"
"NPS Photo/Jim Pfeiffenberger","A stroll to Glacier View provides a nice overlook of Exit Glacier as part of a 1 mile accessible walk.","","2787","1757964","RecArea","295","image","A stroll to Glacier View provides a nice overlook of Exit Glacier as part of a 1 mile accessible walk.","Exit Glacier View","https://ridb.recreation.gov/images/81575.jpg","414"
